state,combined_name,company_name,ticker,product_type,product_units,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,aug_2020,sep_2020,oct_2020,nov_2020,dec_2020,jan_2021,feb_2021
ND,Slawson Exploration Co Inc (Private),Slawson Exploration Co Inc,Private,equivalent co2 released,metric tons,7239.7,8224.7,8673.4,6419.1,13465.7,24990.2,11825.0,13593.7,10921.9,12366.7,11017.0,16162.8,24302.5,20623.7,11769.2,2742.2,325.0,430.4,888.4,1804.8,1393.0,3298.3,3853.6,4634.7,7577.8,
ND,True Oil LLC (Private),True Oil LLC,Private,flared gas,Mcf,1191.0,3597.0,977.0,,3289.0,8975.0,12961.0,14003.0,13631.0,10738.0,8676.0,9838.0,15253.0,14005.0,10789.0,7345.0,576.0,10585.0,7662.0,11583.0,13046.0,11478.0,14028.0,14475.0,12463.0,
ND,True Oil LLC (Private),True Oil LLC,Private,equivalent co2 released,metric tons,65.3,197.1,53.5,,180.2,491.8,710.3,767.4,747.0,588.4,475.4,539.1,835.9,767.5,591.2,402.5,31.6,580.1,419.9,634.7,714.9,629.0,768.7,793.2,683.0,
ND,Whiting Petroleum Corp (WLL),Whiting Petroleum Corp,WLL,flared gas,Mcf,1807231.0,1615905.0,1865789.0,1236054.0,1371361.0,1498186.0,1471207.0,1778989.0,1661250.0,2500524.0,1793085.0,1715427.0,967445.0,861275.0,916558.0,721891.0,289172.0,313364.0,383096.0,342464.0,281416.0,352157.0,411624.0,419310.0,397389.0,
ND,Whiting Petroleum Corp (WLL),Whiting Petroleum Corp,WLL,equivalent co2 released,metric tons,99036.3,88551.6,102245.2,67735.8,75150.6,82100.6,80622.1,97488.6,91036.5,137028.7,98261.1,94005.4,53016.0,47197.9,50227.4,39559.6,15846.6,17172.3,20993.7,18767.0,15421.6,19298.2,22557.0,22978.2,21776.9,
ND,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,flared gas,Mcf,726155.0,827586.0,1671183.0,1429319.0,1345917.0,1315677.0,1934442.0,1478658.0,971497.0,1202670.0,846502.0,673698.0,696275.0,496337.0,600698.0,324810.0,137480.0,229703.0,492671.0,588945.0,685211.0,665859.0,625333.0,639841.0,688610.0,
ND,Exxon Mobil Corp (XOM),Exxon Mobil Corp,XOM,equivalent co2 released,metric tons,39793.3,45351.7,91580.8,78326.7,73756.3,72099.1,106007.4,81030.5,53238.0,65906.3,46388.3,36918.7,38155.9,27199.3,32918.3,17799.6,7533.9,12587.7,26998.4,32274.2,37549.6,36489.1,34268.2,35063.3,37735.8,
NM,"Advance Energy Partners Hat Mesa, Llc (Private)","Advance Energy Partners Hat Mesa, Llc",Private,flared gas,Mcf,,,,,,,,,,,,46618.0,31713.0,42011.0,29387.0,13518.0,,,24140.0,1246.0,2383.0,8532.0,2901.0,1397.0,,
NM,"Advance Energy Partners Hat Mesa, Llc (Private)","Advance Energy Partners Hat Mesa, Llc",Private,equivalent co2 released,metric tons,,,,,,,,,,,,2554.7,1737.9,2302.2,1610.4,740.8,,,1322.9,68.3,130.6,467.6,159.0,76.6,,
NM,"Bam Permian Operating, Llc (Private)","Bam Permian Operating, Llc",Private,flared gas,Mcf,2.0,3.0,4.0,3.0,5.0,5.0,6.0,5.0,4.0,6.0,8.0,5.0,7.0,9.0,8.0,9.0,8.0,8.0,6.0,8.0,12.0,8.0,10.0,9.0,11.0,
NM,"Bam Permian Operating, Llc (Private)","Bam Permian Operating, Llc",Private,equivalent co2 released,metric tons,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.4,0.3,0.4,0.5,0.4,0.5,0.4,0.4,0.3,0.4,0.7,0.4,0.5,0.5,0.6,
NM,"Bridgecreek Resources (Colorado), Llc (Private)","Bridgecreek Resources (Colorado), Llc",Private,flared gas,Mcf,1515.0,1488.0,1503.0,1700.0,1730.0,1747.0,1772.0,1679.0,1551.0,1566.0,1412.0,1432.0,1438.0,1386.0,1479.0,1486.0,1572.0,1544.0,1630.0,1522.0,1522.0,1513.0,1372.0,1421.0,1204.0,
NM,"Bridgecreek Resources (Colorado), Llc (Private)","Bridgecreek Resources (Colorado), Llc",Private,equivalent co2 released,metric tons,83.0,81.5,82.4,93.2,94.8,95.7,97.1,92.0,85.0,85.8,77.4,78.5,78.8,76.0,81.0,81.4,86.1,84.6,89.3,83.4,83.4,82.9,75.2,77.9,66.0,
NM,"Catena Resources Operating, Llc (Private)","Catena Resources Operating, Llc",Private,flared gas,Mcf,2433.0,203.0,481.0,,,225.0,334.0,82.0,,16102.0,,,,,,,11215.0,60.0,,,,,,,,50.0
NM,"Catena Resources Operating, Llc (Private)","Catena Resources Operating, Llc",Private,equivalent co2 released,metric tons,133.3,11.1,26.4,,,12.3,18.3,4.5,,882.4,,,,,,,614.6,3.3,,,,,,,,2.7
NM,"Chisholm Energy Operating, Llc (Private)","Chisholm Energy Operating, Llc",Private,flared gas,Mcf,,,,,,,68586.0,66412.0,57806.0,50884.0,61728.0,65591.0,58964.0,95110.0,72195.0,26786.0,43162.0,90549.0,60990.0,70718.0,64066.0,72479.0,56368.0,69334.0,59702.0,
NM,"Chisholm Energy Operating, Llc (Private)","Chisholm Energy Operating, Llc",Private,equivalent co2 released,metric tons,,,,,,,3758.5,3639.4,3167.8,2788.4,3382.7,3594.4,3231.2,5212.0,3956.3,1467.9,2365.3,4962.1,3342.3,3875.3,3510.8,3971.8,3089.0,3799.5,3271.7,
NM,"D.W.R. Oil Properties, Inc. (Private)","D.W.R. Oil Properties, Inc.",Private,flared gas,Mcf,,,,,,,,,813.0,3758.0,2951.0,2589.0,2408.0,2050.0,1137.0,,,,,,,,,,,
NM,"D.W.R. Oil Properties, Inc. (Private)","D.W.R. Oil Properties, Inc.",Private,equivalent co2 released,metric tons,,,,,,,,,44.6,205.9,161.7,141.9,132.0,112.3,62.3,,,,,,,,,,,
NM,"Dgp Energy, Llc (Private)","Dgp Energy, Llc",Private,flared gas,Mcf,4471.0,8791.0,4434.0,1098.0,,,,,,,,,,,,,,,,,,,,,,
NM,"Dgp Energy, Llc (Private)","Dgp Energy, Llc",Private,equivalent co2 released,metric tons,245.0,481.7,243.0,60.2,,,,,,,,,,,,,,,,,,,,,,
NM,"Epic Energy, L.L.C. (Private)","Epic Energy, L.L.C.",Private,flared gas,Mcf,31.0,28.0,31.0,31.0,31.0,30.0,31.0,31.0,,,,,,,,,,,9.0,2.0,96.0,5.0,,,,
NM,"Epic Energy, L.L.C. (Private)","Epic Energy, L.L.C.",Private,equivalent co2 released,metric tons,1.7,1.5,1.7,1.7,1.7,1.6,1.7,1.7,,,,,,,,,,,0.5,0.1,5.3,0.3,,,,
NM,"Foundation Energy Management, Llc (Private)","Foundation Energy Management, Llc",Private,flared gas,Mcf,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
NM,"Foundation Energy Management, Llc (Private)","Foundation Energy Management, Llc",Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,,,,0.2,,,,,,,
NM,Franklin Mountain Energy Llc (Private),Franklin Mountain Energy Llc,Private,flared gas,Mcf,,,,,,,,,,,,,,,,,,,5862.0,5800.0,21978.0,37003.0,,,,
NM,Franklin Mountain Energy Llc (Private),Franklin Mountain Energy Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,,,,321.2,317.8,1204.4,2027.8,,,,
NM,"Grizzly Operating, Llc (Private)","Grizzly Operating, Llc",Private,flared gas,Mcf,700.0,,,,,,516.0,,,,,1478.0,,,,,,,,,,,,,,
NM,"Grizzly Operating, Llc (Private)","Grizzly Operating, Llc",Private,equivalent co2 released,metric tons,38.4,,,,,,28.3,,,,,81.0,,,,,,,,,,,,,,
NM,Jicarilla Energy Co (Private),Jicarilla Energy Co,Private,flared gas,Mcf,,449.0,,,,,,,,,,,,,,,,,,,,,,,,
NM,Jicarilla Energy Co (Private),Jicarilla Energy Co,Private,equivalent co2 released,metric tons,,24.6,,,,,,,,,,,,,,,,,,,,,,,,
NM,"Lh Operating, Llc (Private)","Lh Operating, Llc",Private,flared gas,Mcf,2531.0,2066.0,2381.0,1959.0,2391.0,1586.0,1749.0,1885.0,1992.0,749.0,2564.0,1542.0,1549.0,1628.0,1882.0,759.0,1881.0,2615.0,2450.0,1939.0,2006.0,2441.0,6247.0,4112.0,,
NM,"Lh Operating, Llc (Private)","Lh Operating, Llc",Private,equivalent co2 released,metric tons,138.7,113.2,130.5,107.4,131.0,86.9,95.8,103.3,109.2,41.0,140.5,84.5,84.9,89.2,103.1,41.6,103.1,143.3,134.3,106.3,109.9,133.8,342.3,225.3,,
NM,"Logos Operating, Llc (Private)","Logos Operating, Llc",Private,flared gas,Mcf,13248.0,989.0,1081.0,1140.0,1063.0,1196.0,1151.0,58450.0,1111.0,6497.0,3094.0,977.0,1062.0,1098.0,1209.0,1262.0,1370.0,1286.0,1335.0,1404.0,1216.0,1437.0,1265.0,1165.0,1136.0,
NM,"Logos Operating, Llc (Private)","Logos Operating, Llc",Private,equivalent co2 released,metric tons,726.0,54.2,59.2,62.5,58.3,65.5,63.1,3203.1,60.9,356.0,169.6,53.5,58.2,60.2,66.3,69.2,75.1,70.5,73.2,76.9,66.6,78.7,69.3,63.8,62.3,
TX,"Bvx Operating, Inc. (Private)","Bvx Operating, Inc.",Private,flared gas,Mcf,135.0,50.0,,,73.0,66.0,202.0,,,,219.0,,,,,,,,,,,,,293.0,,
TX,"Bvx Operating, Inc. (Private)","Bvx Operating, Inc.",Private,equivalent co2 released,metric tons,7.4,2.7,,,4.0,3.6,11.1,,,,12.0,,,,,,,,,,,,,16.1,,
NM,Manzano Llc (Private),Manzano Llc,Private,flared gas,Mcf,990.0,2734.0,4278.0,3913.0,4634.0,6720.0,6409.0,8773.0,9064.0,8981.0,4839.0,2940.0,3571.0,9164.0,20728.0,23537.0,16325.0,35960.0,24786.0,33905.0,21076.0,17249.0,19875.0,25150.0,,
NM,Manzano Llc (Private),Manzano Llc,Private,equivalent co2 released,metric tons,54.3,149.8,234.4,214.4,253.9,368.3,351.2,480.8,496.7,492.2,265.2,161.1,195.7,502.2,1135.9,1289.8,894.6,1970.6,1358.3,1858.0,1155.0,945.2,1089.2,1378.2,,
NM,Marshall & Winston Inc (Private),Marshall & Winston Inc,Private,flared gas,Mcf,537.0,751.0,239.0,210.0,170.0,166.0,266.0,307.0,824.0,1987.0,1587.0,2854.0,1878.0,168.0,161.0,94.0,,561.0,,,,,,,,
NM,Marshall & Winston Inc (Private),Marshall & Winston Inc,Private,equivalent co2 released,metric tons,29.4,41.2,13.1,11.5,9.3,9.1,14.6,16.8,45.2,108.9,87.0,156.4,102.9,9.2,8.8,5.2,,30.7,,,,,,,,
NM,Mr Nm Operating Llc (Private),Mr Nm Operating Llc,Private,flared gas,Mcf,439.0,1951.0,2862.0,236.0,277.0,912.0,202.0,28.0,208.0,289.0,37.0,30.0,185.0,1341.0,770.0,,,576.0,449.0,,47.0,,,176.0,,
NM,Mr Nm Operating Llc (Private),Mr Nm Operating Llc,Private,equivalent co2 released,metric tons,24.1,106.9,156.8,12.9,15.2,50.0,11.1,1.5,11.4,15.8,2.0,1.6,10.1,73.5,42.2,,,31.6,24.6,,2.6,,,9.6,,
NM,"Mulloy Operating, Inc. (Private)","Mulloy Operating, Inc.",Private,flared gas,Mcf,28.0,41.0,47.0,14.0,,39.0,47.0,36.0,32.0,30.0,455.0,265.0,290.0,404.0,364.0,435.0,576.0,834.0,1148.0,555.0,458.0,406.0,376.0,256.0,,
NM,"Mulloy Operating, Inc. (Private)","Mulloy Operating, Inc.",Private,equivalent co2 released,metric tons,1.5,2.2,2.6,0.8,,2.1,2.6,2.0,1.8,1.6,24.9,14.5,15.9,22.1,19.9,23.8,31.6,45.7,62.9,30.4,25.1,22.2,20.6,14.0,,
NM,"Murchison Oil And Gas, Llc (Private)","Murchison Oil And Gas, Llc",Private,flared gas,Mcf,10967.0,7934.0,8206.0,8719.0,8259.0,7914.0,7141.0,27321.0,8186.0,10007.0,88039.0,133665.0,151411.0,128789.0,177344.0,101331.0,4546.0,3910.0,7906.0,18068.0,11496.0,14585.0,12383.0,9699.0,7454.0,
NM,"Murchison Oil And Gas, Llc (Private)","Murchison Oil And Gas, Llc",Private,equivalent co2 released,metric tons,601.0,434.8,449.7,477.8,452.6,433.7,391.3,1497.2,448.6,548.4,4824.5,7324.8,8297.3,7057.6,9718.5,5552.9,249.1,214.3,433.2,990.1,630.0,799.3,678.6,531.5,408.5,
NM,"Novo Oil & Gas Northern Delaware, Llc (Private)","Novo Oil & Gas Northern Delaware, Llc",Private,flared gas,Mcf,,,,,,,,,,,,,,,,,,,,,,,,,3589.0,
NM,"Novo Oil & Gas Northern Delaware, Llc (Private)","Novo Oil & Gas Northern Delaware, Llc",Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,,,,,,,,,,196.7,
NM,Penroc Oil Corp (Private),Penroc Oil Corp,Private,flared gas,Mcf,825.0,,,,,165.0,775.0,,,,,,,,,,,,,,,,,,,
NM,Penroc Oil Corp (Private),Penroc Oil Corp,Private,equivalent co2 released,metric tons,45.2,,,,,9.0,42.5,,,,,,,,,,,,,,,,,,,
NM,"Prima Exploration, Inc. (Private)","Prima Exploration, Inc.",Private,flared gas,Mcf,6820.0,6213.0,4541.0,4160.0,4079.0,3552.0,2299.0,3339.0,2668.0,2791.0,2580.0,2430.0,2886.0,2954.0,2968.0,2916.0,2066.0,2059.0,136.0,844.0,1026.0,1855.0,345.0,2433.0,2203.0,
NM,"Prima Exploration, Inc. (Private)","Prima Exploration, Inc.",Private,equivalent co2 released,metric tons,373.7,340.5,248.8,228.0,223.5,194.6,126.0,183.0,146.2,152.9,141.4,133.2,158.2,161.9,162.6,159.8,113.2,112.8,7.5,46.3,56.2,101.7,18.9,133.3,120.7,
NM,"Raybaw Operating, Llc (Private)","Raybaw Operating, Llc",Private,flared gas,Mcf,34652.0,3704.0,34553.0,26302.0,11979.0,26827.0,24039.0,22020.0,28889.0,23712.0,6496.0,7181.0,2756.0,2235.0,2244.0,3000.0,1278.0,1548.0,2875.0,3084.0,1161.0,1718.0,196.0,1013.0,1721.0,
NM,"Raybaw Operating, Llc (Private)","Raybaw Operating, Llc",Private,equivalent co2 released,metric tons,1898.9,203.0,1893.5,1441.3,656.4,1470.1,1317.3,1206.7,1583.1,1299.4,356.0,393.5,151.0,122.5,123.0,164.4,70.0,84.8,157.6,169.0,63.6,94.1,10.7,55.5,94.3,
NM,Redwood Operating Llc (Private),Redwood Operating Llc,Private,flared gas,Mcf,2282.0,1831.0,4220.0,2200.0,2965.0,17411.0,482.0,10841.0,1561.0,4510.0,1728.0,26574.0,31883.0,13334.0,136148.0,99170.0,50970.0,63226.0,94210.0,92292.0,36262.0,20055.0,,6229.0,,
NM,Redwood Operating Llc (Private),Redwood Operating Llc,Private,equivalent co2 released,metric tons,125.1,100.3,231.3,120.6,162.5,954.1,26.4,594.1,85.5,247.1,94.7,1456.3,1747.2,730.7,7460.9,5434.5,2793.2,3464.8,5162.7,5057.6,1987.2,1099.0,,341.3,,
NM,Robert L Bayless Producer Llc (Private),Robert L Bayless Producer Llc,Private,flared gas,Mcf,,,4.0,59.0,,,,,,,,,,,,,,,,,,,,,,
NM,Robert L Bayless Producer Llc (Private),Robert L Bayless Producer Llc,Private,equivalent co2 released,metric tons,,,0.2,3.2,,,,,,,,,,,,,,,,,,,,,,
NM,"Robertson Resources, Inc (Private)","Robertson Resources, Inc",Private,flared gas,Mcf,76.0,58.0,17.0,57.0,56.0,37.0,65.0,83.0,65.0,70.0,62.0,70.0,78.0,70.0,75.0,,,,,,,,,,,
NM,"Robertson Resources, Inc (Private)","Robertson Resources, Inc",Private,equivalent co2 released,metric tons,4.2,3.2,0.9,3.1,3.1,2.0,3.6,4.5,3.6,3.8,3.4,3.8,4.3,3.8,4.1,,,,,,,,,,,
NM,Santo Petroleum Llc (Private),Santo Petroleum Llc,Private,flared gas,Mcf,,,,,,,,,,,,,,,,,,,,,,26647.0,,,,
NM,Santo Petroleum Llc (Private),Santo Petroleum Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,,,,,,,,,,,1460.3,,,,
NM,Simcoe Llc (Private),Simcoe Llc,Private,flared gas,Mcf,287.0,211.0,220.0,166.0,253.0,130.0,127.0,112.0,99.0,98.0,139.0,133.0,62.0,62.0,91.0,101.0,148.0,116.0,104.0,83.0,79.0,82.0,83.0,,,
NM,Simcoe Llc (Private),Simcoe Llc,Private,equivalent co2 released,metric tons,15.7,11.6,12.1,9.1,13.9,7.1,7.0,6.1,5.4,5.4,7.6,7.3,3.4,3.4,5.0,5.5,8.1,6.4,5.7,4.5,4.3,4.5,4.5,,,
NM,"Steward Energy Ii, Llc (Private)","Steward Energy Ii, Llc",Private,flared gas,Mcf,32460.0,26994.0,20586.0,17676.0,6702.0,3232.0,9620.0,20818.0,17179.0,17967.0,16394.0,13866.0,11756.0,9750.0,10339.0,1196.0,439.0,631.0,358.0,3114.0,2696.0,14022.0,5517.0,6703.0,6203.0,
NM,"Steward Energy Ii, Llc (Private)","Steward Energy Ii, Llc",Private,equivalent co2 released,metric tons,1778.8,1479.3,1128.1,968.6,367.3,177.1,527.2,1140.8,941.4,984.6,898.4,759.9,644.2,534.3,566.6,65.5,24.1,34.6,19.6,170.6,147.7,768.4,302.3,367.3,339.9,
NM,Strata Production Co (Private),Strata Production Co,Private,flared gas,Mcf,6725.0,9454.0,5819.0,1688.0,2610.0,2337.0,2552.0,665.0,637.0,3002.0,3270.0,1296.0,3364.0,,,,,,,16729.0,,,1577.0,11.0,556.0,
NM,Strata Production Co (Private),Strata Production Co,Private,equivalent co2 released,metric tons,368.5,518.1,318.9,92.5,143.0,128.1,139.8,36.4,34.9,164.5,179.2,71.0,184.3,,,,,,,916.7,,,86.4,0.6,30.5,
NM,"Tacitus, Llc (Private)","Tacitus, Llc",Private,flared gas,Mcf,165.0,89.0,231.0,250.0,145.0,78.0,365.0,3131.0,526.0,332.0,441.0,289.0,309.0,366.0,465.0,,,,,,,,,,,
NM,"Tacitus, Llc (Private)","Tacitus, Llc",Private,equivalent co2 released,metric tons,9.0,4.9,12.7,13.7,7.9,4.3,20.0,171.6,28.8,18.2,24.2,15.8,16.9,20.1,25.5,,,,,,,,,,,
NM,"Tamaroa Operating, Llc (Private)","Tamaroa Operating, Llc",Private,flared gas,Mcf,,,,,,,,,,,528.0,1025.0,1249.0,437.0,409.0,310.0,310.0,56.0,454.0,999.0,849.0,231.0,451.0,,,
NM,"Tamaroa Operating, Llc (Private)","Tamaroa Operating, Llc",Private,equivalent co2 released,metric tons,,,,,,,,,,,28.9,56.2,68.4,23.9,22.4,17.0,17.0,3.1,24.9,54.7,46.5,12.7,24.7,,,
NM,"Titus Oil & Gas Production, Llc (Private)","Titus Oil & Gas Production, Llc",Private,flared gas,Mcf,1869.0,311.0,2088.0,2922.0,3968.0,1448.0,383.0,23.0,581.0,,,,,,,,,,,,,,,,,
NM,"Titus Oil & Gas Production, Llc (Private)","Titus Oil & Gas Production, Llc",Private,equivalent co2 released,metric tons,102.4,17.0,114.4,160.1,217.4,79.4,21.0,1.3,31.8,,,,,,,,,,,,,,,,,
NM,Ameredev LLC (Private),Ameredev LLC,Private,flared gas,Mcf,28767.0,41768.0,49527.0,20954.0,17499.0,19567.0,41026.0,41624.0,27754.0,39969.0,45370.0,62742.0,61052.0,82152.0,68169.0,37521.0,3689.0,70232.0,28011.0,19147.0,14569.0,6679.0,33.0,188.0,,
NM,Ameredev LLC (Private),Ameredev LLC,Private,equivalent co2 released,metric tons,1576.4,2288.9,2714.1,1148.3,958.9,1072.3,2248.2,2281.0,1520.9,2190.3,2486.3,3438.3,3345.6,4501.9,3735.7,2056.2,202.2,3848.7,1535.0,1049.3,798.4,366.0,1.8,10.3,,
NM,Apache Corp (APA),Apache Corp,APA,flared gas,Mcf,107543.0,23096.0,54237.0,61692.0,50721.0,146317.0,121647.0,30003.0,48010.0,48815.0,27201.0,29422.0,2831.0,36074.0,80435.0,9054.0,8964.0,11387.0,1954.0,48.0,2789.0,3337.0,4213.0,321.0,336.0,
NM,Apache Corp (APA),Apache Corp,APA,equivalent co2 released,metric tons,5893.4,1265.7,2972.2,3380.7,2779.5,8018.2,6666.3,1644.2,2630.9,2675.1,1490.6,1612.3,155.1,1976.9,4407.8,496.2,491.2,624.0,107.1,2.6,152.8,182.9,230.9,17.6,18.4,
NM,BP plc (BP),BP plc,BP,flared gas,Mcf,1898.0,971.0,833.0,760.0,953.0,739.0,1004.0,921.0,846.0,844.0,702.0,741.0,,,,,,,,,,,,,,
NM,BP plc (BP),BP plc,BP,equivalent co2 released,metric tons,104.0,53.2,45.6,41.6,52.2,40.5,55.0,50.5,46.4,46.3,38.5,40.6,,,,,,,,,,,,,,
NM,Bta Oil Producers Llc (Private),Bta Oil Producers Llc,Private,flared gas,Mcf,49197.0,40861.0,32274.0,13458.0,25631.0,9250.0,20586.0,62776.0,29153.0,12040.0,6188.0,8049.0,4492.0,108640.0,44205.0,20110.0,3366.0,11428.0,11407.0,4321.0,14280.0,11302.0,18117.0,6012.0,58768.0,
NM,Bta Oil Producers Llc (Private),Bta Oil Producers Llc,Private,equivalent co2 released,metric tons,2696.0,2239.2,1768.6,737.5,1404.6,506.9,1128.1,3440.1,1597.6,659.8,339.1,441.1,246.2,5953.5,2422.4,1102.0,184.5,626.3,625.1,236.8,782.5,619.3,992.8,329.5,3220.5,
NM,Burnett Oil Co Inc (Private),Burnett Oil Co Inc,Private,flared gas,Mcf,28006.0,8550.0,41599.0,39551.0,13585.0,42686.0,35979.0,48172.0,22442.0,20935.0,19827.0,18524.0,29597.0,36419.0,73199.0,3505.0,,1314.0,3060.0,574.0,73.0,,,541.0,4188.0,
NM,Burnett Oil Co Inc (Private),Burnett Oil Co Inc,Private,equivalent co2 released,metric tons,1534.7,468.5,2279.6,2167.4,744.5,2339.2,1971.6,2639.8,1229.8,1147.2,1086.5,1015.1,1621.9,1995.8,4011.3,192.1,,72.0,167.7,31.5,4.0,,,29.6,229.5,
NM,Centennial Resource Dev (CDEV),Centennial Resource Dev,CDEV,flared gas,Mcf,31299.0,39661.0,41195.0,58238.0,69153.0,40988.0,80852.0,40756.0,33717.0,119089.0,32052.0,75048.0,177053.0,124276.0,159176.0,122083.0,122660.0,10530.0,11837.0,4070.0,3479.0,1989.0,,420.0,7794.0,
NM,Centennial Resource Dev (CDEV),Centennial Resource Dev,CDEV,equivalent co2 released,metric tons,1715.2,2173.4,2257.5,3191.4,3789.6,2246.1,4430.7,2233.4,1847.7,6526.1,1756.4,4112.6,9702.5,6810.3,8722.8,6690.1,6721.8,577.0,648.7,223.0,190.6,109.0,,23.0,427.1,
NM,CML Exploration LLC (Private),CML Exploration LLC,Private,flared gas,Mcf,137.0,100.0,172.0,112.0,113.0,118.0,187.0,168.0,154.0,143.0,141.0,134.0,137.0,93.0,159.0,115.0,77.0,81.0,186.0,241.0,186.0,183.0,172.0,176.0,166.0,
NM,CML Exploration LLC (Private),CML Exploration LLC,Private,equivalent co2 released,metric tons,7.5,5.5,9.4,6.1,6.2,6.5,10.2,9.2,8.4,7.8,7.7,7.3,7.5,5.1,8.7,6.3,4.2,4.4,10.2,13.2,10.2,10.0,9.4,9.6,9.1,
NM,Colgate Operating LLC (Private),Colgate Operating LLC,Private,flared gas,Mcf,4163.0,51.0,168.0,239.0,746.0,2294.0,3643.0,1738.0,390.0,632.0,2174.0,257.0,595.0,416.0,336.0,,,,,,,,,,,
NM,Colgate Operating LLC (Private),Colgate Operating LLC,Private,equivalent co2 released,metric tons,228.1,2.8,9.2,13.1,40.9,125.7,199.6,95.2,21.4,34.6,119.1,14.1,32.6,22.8,18.4,,,,,,,,,,,
NM,ConocoPhillips Co (COP),ConocoPhillips Co,COP,flared gas,Mcf,154625.0,152429.0,138825.0,151057.0,151507.0,162651.0,199898.0,134473.0,146829.0,194243.0,113185.0,104306.0,187207.0,259276.0,201363.0,77536.0,30198.0,69372.0,246406.0,63640.0,68885.0,69785.0,63697.0,71452.0,74551.0,
NM,ConocoPhillips Co (COP),ConocoPhillips Co,COP,equivalent co2 released,metric tons,8473.5,8353.1,7607.6,8277.9,8302.6,8913.3,10954.4,7369.1,8046.2,10644.5,6202.5,5716.0,10258.9,14208.3,11034.7,4249.0,1654.9,3801.6,13503.0,3487.5,3774.9,3824.2,3490.6,3915.6,4085.4,
TX,Foundation Energy Management Llc (Private),Foundation Energy Management Llc,Private,flared gas,Mcf,,,,,,,,,,,,18927.0,767.0,,,,,,,,,,,,,
TX,Foundation Energy Management Llc (Private),Foundation Energy Management Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,,,1037.2,42.0,,,,,,,,,,,,,
NM,Chevron Corp (CVX),Chevron Corp,CVX,flared gas,Mcf,2831.0,8373.0,10846.0,17433.0,10666.0,6215.0,4183.0,14548.0,12974.0,8141.0,5136.0,2936.0,2415.0,909.0,8562.0,3377.0,2664.0,5091.0,2808.0,3539.0,3147.0,9031.0,7149.0,2709.0,3903.0,
NM,Chevron Corp (CVX),Chevron Corp,CVX,equivalent co2 released,metric tons,155.1,458.8,594.4,955.3,584.5,340.6,229.2,797.2,711.0,446.1,281.5,160.9,132.3,49.8,469.2,185.1,146.0,279.0,153.9,193.9,172.5,494.9,391.8,148.5,213.9,
NM,Djr Operating Llc (Private),Djr Operating Llc,Private,flared gas,Mcf,,,,,,,,,,9591.0,,,,,,,,,,,,,,,,
NM,Djr Operating Llc (Private),Djr Operating Llc,Private,equivalent co2 released,metric tons,,,,,,,,,,525.6,,,,,,,,,,,,,,,,
NM,Dugan Production Corp (Private),Dugan Production Corp,Private,flared gas,Mcf,88.0,96.0,10.0,351.0,116.0,35.0,81.0,297.0,84.0,76.0,170.0,121.0,105.0,101.0,63.0,201.0,57.0,123.0,47.0,72.0,17.0,17.0,8.0,8.0,18.0,
NM,Dugan Production Corp (Private),Dugan Production Corp,Private,equivalent co2 released,metric tons,4.8,5.3,0.5,19.2,6.4,1.9,4.4,16.3,4.6,4.2,9.3,6.6,5.8,5.5,3.5,11.0,3.1,6.7,2.6,3.9,0.9,0.9,0.4,0.4,1.0,
NM,Devon Energy Corp (DVN),Devon Energy Corp,DVN,flared gas,Mcf,199989.0,184556.0,566734.0,564829.0,622538.0,554282.0,367158.0,307858.0,334283.0,217692.0,94959.0,142984.0,120774.0,108178.0,114198.0,55627.0,32999.0,82430.0,105006.0,80434.0,65046.0,82370.0,62126.0,75668.0,69166.0,
NM,Devon Energy Corp (DVN),Devon Energy Corp,DVN,equivalent co2 released,metric tons,10959.4,10113.7,31057.0,30952.6,34115.1,30374.7,20120.3,16870.6,18318.7,11929.5,5203.8,7835.5,6618.4,5928.2,6258.1,3048.4,1808.3,4517.2,5754.3,4407.8,3564.5,4513.9,3404.5,4146.6,3790.3,
NM,Enduring Energy LLC (Private),Enduring Energy LLC,Private,flared gas,Mcf,,18879.0,,,,,4709.0,501.0,,,,,,,,,,,,,,,,,,
NM,Enduring Energy LLC (Private),Enduring Energy LLC,Private,equivalent co2 released,metric tons,,1034.6,,,,,258.1,27.5,,,,,,,,,,,,,,,,,,
NM,EOG Resources Inc (EOG),EOG Resources Inc,EOG,flared gas,Mcf,107369.0,92426.0,129192.0,74089.0,167612.0,123061.0,91127.0,88495.0,86404.0,89836.0,66490.0,85840.0,67200.0,64285.0,42116.0,24686.0,6000.0,20439.0,33772.0,38370.0,41521.0,27128.0,28729.0,42651.0,29897.0,
